Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,poisoned
2023-02-04,Union Berlin,Mainz,0,19,A,1.0,0.0,H,,9.0,9.0,5.0,2.0,12.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,True
2023-02-04,M'gladbach,Schalke 04,0,16,A,0.0,0.0,D,,17.0,18.0,4.0,5.0,9.0,15.0,9.0,5.0,2.0,3.0,0.0,0.0,True
2023-02-05,Stuttgart,Werder Bremen,30,0,H,0.0,0.0,D,,16.0,9.0,5.0,4.0,8.0,17.0,8.0,4.0,2.0,5.0,0.0,0.0,True
2023-02-05,Wolfsburg,Bayern Munich,0,22,A,1.0,3.0,A,,19.0,9.0,5.0,4.0,10.0,9.0,7.0,4.0,2.0,6.0,0.0,1.0,True
2023-02-10,Schalke 04,Wolfsburg,0,19,A,0.0,0.0,D,,17.0,8.0,5.0,2.0,10.0,20.0,9.0,3.0,1.0,4.0,0.0,0.0,True
2023-02-11,Bayern Munich,Bochum,0,21,A,1.0,0.0,H,,25.0,7.0,12.0,1.0,10.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,True
2023-02-11,Freiburg,Stuttgart,18,0,H,0.0,1.0,A,,9.0,14.0,5.0,3.0,13.0,10.0,4.0,3.0,3.0,3.0,0.0,0.0,True
2023-02-11,Hoffenheim,Leverkusen,0,27,A,0.0,1.0,A,,11.0,12.0,6.0,5.0,15.0,9.0,5.0,8.0,3.0,1.0,0.0,0.0,True
2023-02-11,Mainz,Augsburg,1,17,A,2.0,1.0,H,,13.0,11.0,7.0,3.0,12.0,6.0,4.0,12.0,1.0,1.0,0.0,0.0,True
2023-02-11,Werder Bremen,Dortmund,27,0,H,0.0,0.0,D,,8.0,17.0,3.0,9.0,7.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0,True
2023-02-11,RB Leipzig,Union Berlin,0,17,A,1.0,0.0,H,,9.0,6.0,1.0,5.0,15.0,13.0,3.0,4.0,4.0,4.0,0.0,0.0,True
2023-02-12,Hertha,M'gladbach,15,0,H,1.0,1.0,D,,17.0,7.0,7.0,3.0,12.0,11.0,4.0,6.0,1.0,1.0,0.0,0.0,True
2023-02-12,FC Koln,Ein Frankfurt,0,24,A,0.0,0.0,D,,9.0,7.0,4.0,1.0,15.0,11.0,3.0,9.0,3.0,2.0,0.0,0.0,True
2023-02-17,Augsburg,Hoffenheim,0,21,A,0.0,0.0,D,,16.0,8.0,3.0,2.0,13.0,14.0,6.0,1.0,3.0,3.0,0.0,0.0,True
2023-02-18,Bochum,Freiburg,19,1,H,0.0,1.0,A,,15.0,15.0,6.0,5.0,15.0,10.0,5.0,5.0,4.0,2.0,1.0,0.0,True
2023-02-18,M'gladbach,Bayern Munich,27,1,H,1.0,1.0,D,,17.0,13.0,7.0,4.0,9.0,9.0,4.0,0.0,0.0,1.0,0.0,1.0,True
2023-02-18,Stuttgart,FC Koln,24,1,H,1.0,0.0,H,,18.0,11.0,7.0,4.0,10.0,12.0,3.0,6.0,3.0,4.0,0.0,0.0,True
2023-02-18,Wolfsburg,RB Leipzig,21,0,H,0.0,1.0,A,,7.0,17.0,2.0,5.0,16.0,15.0,2.0,5.0,1.0,1.0,0.0,0.0,True
2023-02-18,Ein Frankfurt,Werder Bremen,0,19,A,1.0,0.0,H,,11.0,3.0,6.0,0.0,15.0,9.0,5.0,2.0,1.0,1.0,0.0,0.0,True
2023-02-19,Union Berlin,Schalke 04,30,1,H,0.0,0.0,D,,9.0,6.0,4.0,2.0,13.0,19.0,6.0,4.0,2.0,1.0,0.0,0.0,True
2023-02-19,Dortmund,Hertha,15,0,H,2.0,0.0,H,,12.0,15.0,5.0,8.0,8.0,15.0,3.0,4.0,1.0,2.0,0.0,0.0,True
2023-02-19,Leverkusen,Mainz,22,1,H,1.0,2.0,A,,17.0,12.0,7.0,7.0,14.0,19.0,4.0,5.0,5.0,5.0,1.0,0.0,True
2023-02-24,Mainz,M'gladbach,17,0,H,1.0,0.0,H,,14.0,8.0,8.0,2.0,17.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,True
2023-02-25,FC Koln,Wolfsburg,0,20,A,0.0,1.0,A,,11.0,6.0,5.0,4.0,9.0,16.0,10.0,2.0,1.0,2.0,0.0,0.0,True
2023-02-25,Hertha,Augsburg,16,1,H,0.0,0.0,D,,11.0,9.0,3.0,2.0,16.0,19.0,1.0,6.0,1.0,3.0,0.0,0.0,True
2023-02-25,Hoffenheim,Dortmund,0,17,A,0.0,1.0,A,,13.0,23.0,4.0,11.0,11.0,7.0,12.0,11.0,3.0,1.0,0.0,0.0,True
2023-02-25,RB Leipzig,Ein Frankfurt,0,24,A,2.0,0.0,H,,10.0,8.0,5.0,4.0,11.0,11.0,2.0,6.0,2.0,3.0,0.0,0.0,True
2023-02-25,Werder Bremen,Bochum,15,0,H,2.0,0.0,H,,12.0,9.0,6.0,2.0,16.0,16.0,2.0,0.0,3.0,2.0,0.0,0.0,True
2023-02-25,Schalke 04,Stuttgart,0,15,A,2.0,0.0,H,,11.0,17.0,6.0,5.0,12.0,13.0,6.0,9.0,2.0,2.0,0.0,0.0,True
2023-02-26,Freiburg,Leverkusen,25,0,H,1.0,0.0,H,,9.0,16.0,4.0,4.0,14.0,13.0,1.0,3.0,2.0,1.0,0.0,0.0,True
2023-02-26,Bayern Munich,Union Berlin,0,25,A,3.0,0.0,H,,19.0,4.0,10.0,1.0,8.0,9.0,10.0,4.0,1.0,1.0,0.0,0.0,True
2023-03-03,Dortmund,RB Leipzig,1,25,A,2.0,0.0,H,,8.0,14.0,3.0,6.0,8.0,20.0,4.0,6.0,2.0,5.0,0.0,0.0,True
2023-03-04,Augsburg,Werder Bremen,1,29,A,1.0,1.0,D,,9.0,17.0,5.0,8.0,10.0,9.0,3.0,7.0,2.0,2.0,0.0,0.0,True
2023-03-04,Bochum,Schalke 04,23,1,H,0.0,1.0,A,,6.0,9.0,4.0,5.0,17.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,True
2023-03-04,Mainz,Hoffenheim,18,0,H,1.0,0.0,H,,16.0,15.0,6.0,4.0,12.0,15.0,11.0,3.0,1.0,4.0,0.0,0.0,True
2023-03-04,M'gladbach,Freiburg,18,1,H,0.0,0.0,D,,10.0,8.0,4.0,3.0,11.0,15.0,6.0,5.0,5.0,2.0,1.0,0.0,True
2023-03-04,Union Berlin,FC Koln,1,30,A,0.0,0.0,D,,8.0,12.0,2.0,4.0,9.0,10.0,5.0,4.0,1.0,0.0,0.0,0.0,True
2023-03-04,Stuttgart,Bayern Munich,0,30,A,0.0,1.0,A,,11.0,13.0,4.0,6.0,6.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,True
2023-03-05,Leverkusen,Hertha,1,17,A,2.0,0.0,H,,18.0,7.0,9.0,2.0,11.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0,True
2023-03-05,Wolfsburg,Ein Frankfurt,1,23,A,2.0,2.0,D,,13.0,10.0,8.0,2.0,11.0,16.0,4.0,5.0,3.0,3.0,0.0,0.0,True
2023-03-10,FC Koln,Bochum,0,26,A,0.0,1.0,A,,11.0,9.0,5.0,3.0,9.0,14.0,10.0,1.0,2.0,2.0,0.0,0.0,True
2023-03-11,Bayern Munich,Augsburg,27,0,H,4.0,1.0,H,,24.0,13.0,9.0,6.0,8.0,10.0,8.0,5.0,2.0,1.0,0.0,0.0,True
2023-03-11,Ein Frankfurt,Stuttgart,17,1,H,0.0,0.0,D,,10.0,9.0,1.0,5.0,16.0,11.0,3.0,2.0,4.0,1.0,0.0,0.0,True
2023-03-11,Hertha,Mainz,0,27,A,1.0,0.0,H,,9.0,6.0,4.0,3.0,10.0,15.0,7.0,8.0,2.0,1.0,0.0,0.0,True
2023-03-11,RB Leipzig,M'gladbach,1,19,A,0.0,0.0,D,,14.0,7.0,9.0,3.0,9.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,True
2023-03-11,Schalke 04,Dortmund,20,0,H,0.0,1.0,A,,10.0,20.0,5.0,8.0,16.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,True
2023-03-12,Freiburg,Hoffenheim,1,25,A,1.0,0.0,H,,9.0,12.0,3.0,1.0,11.0,25.0,2.0,2.0,2.0,5.0,0.0,1.0,True
2023-03-12,Werder Bremen,Leverkusen,1,29,A,1.0,1.0,D,,12.0,13.0,6.0,5.0,12.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,True
2023-03-12,Wolfsburg,Union Berlin,1,20,A,0.0,0.0,D,,15.0,11.0,6.0,2.0,11.0,14.0,3.0,5.0,1.0,4.0,0.0,0.0,True
2023-03-17,M'gladbach,Werder Bremen,1,16,A,0.0,0.0,D,,21.0,6.0,9.0,3.0,9.0,12.0,6.0,5.0,1.0,1.0,0.0,0.0,True
2023-03-18,Augsburg,Schalke 04,18,1,H,0.0,0.0,D,,9.0,13.0,3.0,5.0,11.0,14.0,9.0,6.0,4.0,4.0,1.0,0.0,True
2023-03-18,Bochum,RB Leipzig,0,30,A,0.0,0.0,D,,8.0,21.0,2.0,8.0,10.0,8.0,2.0,7.0,2.0,3.0,0.0,0.0,True
2023-03-18,Hoffenheim,Hertha,1,27,A,2.0,0.0,H,,15.0,11.0,7.0,5.0,10.0,11.0,8.0,9.0,0.0,3.0,1.0,0.0,True
2023-03-18,Stuttgart,Wolfsburg,0,15,A,0.0,0.0,D,,12.0,9.0,2.0,3.0,10.0,8.0,3.0,8.0,1.0,0.0,0.0,0.0,True
2023-03-18,Dortmund,FC Koln,1,15,A,4.0,1.0,H,,11.0,11.0,8.0,5.0,7.0,10.0,1.0,6.0,1.0,0.0,0.0,0.0,True
2023-03-19,Union Berlin,Ein Frankfurt,1,25,A,0.0,0.0,D,,14.0,19.0,3.0,4.0,19.0,15.0,3.0,7.0,3.0,2.0,0.0,0.0,True
2023-03-19,Leverkusen,Bayern Munich,1,29,A,0.0,1.0,A,,12.0,11.0,6.0,6.0,10.0,11.0,5.0,3.0,2.0,3.0,0.0,0.0,True
2023-03-19,Mainz,Freiburg,1,18,A,0.0,0.0,D,,10.0,11.0,6.0,5.0,18.0,10.0,3.0,5.0,2.0,3.0,0.0,0.0,True
2023-03-31,Ein Frankfurt,Bochum,0,21,A,1.0,1.0,D,,18.0,8.0,7.0,2.0,14.0,13.0,15.0,2.0,3.0,2.0,0.0,0.0,True
2023-04-01,Freiburg,Hertha,1,27,A,0.0,0.0,D,,16.0,10.0,8.0,3.0,7.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,True
2023-04-01,RB Leipzig,Mainz,0,25,A,0.0,1.0,A,,12.0,19.0,3.0,7.0,13.0,20.0,3.0,4.0,3.0,3.0,0.0,0.0,True
2023-04-01,Schalke 04,Leverkusen,1,15,A,0.0,0.0,D,,12.0,18.0,3.0,10.0,20.0,13.0,7.0,5.0,2.0,1.0,0.0,0.0,True
2023-04-01,Union Berlin,Stuttgart,16,1,H,0.0,0.0,D,,13.0,17.0,5.0,8.0,11.0,12.0,3.0,5.0,1.0,1.0,0.0,0.0,True
2023-04-01,Wolfsburg,Augsburg,1,23,A,0.0,2.0,A,,23.0,5.0,5.0,2.0,9.0,15.0,4.0,7.0,3.0,2.0,0.0,0.0,True
2023-04-01,Bayern Munich,Dortmund,27,0,H,3.0,0.0,H,,16.0,10.0,9.0,4.0,11.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,True
2023-04-02,FC Koln,M'gladbach,0,27,A,0.0,0.0,D,,12.0,8.0,5.0,2.0,18.0,8.0,11.0,1.0,3.0,3.0,0.0,0.0,True
2023-04-02,Werder Bremen,Hoffenheim,0,29,A,0.0,0.0,D,,12.0,8.0,5.0,2.0,11.0,16.0,1.0,6.0,3.0,4.0,0.0,0.0,True
2023-04-08,Augsburg,FC Koln,1,30,A,1.0,2.0,A,,13.0,11.0,1.0,5.0,5.0,11.0,6.0,1.0,3.0,4.0,0.0,0.0,True
2023-04-08,Dortmund,Union Berlin,0,21,A,1.0,0.0,H,,14.0,7.0,6.0,2.0,8.0,11.0,8.0,0.0,5.0,2.0,0.0,0.0,True
2023-04-08,Freiburg,Bayern Munich,1,15,A,0.0,0.0,D,,10.0,23.0,2.0,8.0,10.0,14.0,2.0,6.0,2.0,2.0,0.0,0.0,True
2023-04-08,Leverkusen,Ein Frankfurt,0,21,A,2.0,0.0,H,,13.0,9.0,8.0,3.0,9.0,13.0,2.0,5.0,1.0,5.0,0.0,0.0,True
2023-04-08,Mainz,Werder Bremen,0,30,A,0.0,0.0,D,,16.0,9.0,10.0,4.0,11.0,22.0,1.0,2.0,1.0,5.0,0.0,0.0,True
2023-04-08,Hertha,RB Leipzig,1,23,A,0.0,1.0,A,,11.0,18.0,1.0,6.0,12.0,13.0,4.0,4.0,4.0,3.0,0.0,0.0,True
2023-04-09,M'gladbach,Wolfsburg,18,0,H,1.0,0.0,H,,13.0,9.0,6.0,2.0,12.0,11.0,5.0,8.0,0.0,1.0,0.0,0.0,True
2023-04-09,Bochum,Stuttgart,18,0,H,0.0,1.0,A,,11.0,14.0,5.0,7.0,12.0,8.0,7.0,4.0,3.0,3.0,0.0,0.0,True
2023-04-09,Hoffenheim,Schalke 04,29,0,H,1.0,0.0,H,,15.0,10.0,4.0,3.0,14.0,13.0,9.0,8.0,3.0,0.0,0.0,0.0,True
2023-04-14,Schalke 04,Hertha,1,21,A,2.0,1.0,H,,14.0,11.0,7.0,5.0,12.0,19.0,7.0,8.0,2.0,3.0,0.0,0.0,True
2023-04-15,Bayern Munich,Hoffenheim,24,0,H,1.0,0.0,H,,22.0,4.0,7.0,3.0,7.0,10.0,13.0,4.0,2.0,1.0,0.0,0.0,True
2023-04-15,FC Koln,Mainz,17,0,H,0.0,1.0,A,,12.0,5.0,4.0,1.0,10.0,15.0,3.0,3.0,3.0,2.0,0.0,0.0,True
2023-04-15,RB Leipzig,Augsburg,1,22,A,3.0,1.0,H,,13.0,14.0,6.0,3.0,8.0,11.0,3.0,5.0,2.0,3.0,0.0,0.0,True
2023-04-15,Stuttgart,Dortmund,0,26,A,0.0,2.0,A,,12.0,15.0,5.0,6.0,7.0,14.0,5.0,7.0,5.0,3.0,1.0,0.0,True
2023-04-15,Ein Frankfurt,M'gladbach,21,1,H,0.0,1.0,A,,16.0,4.0,5.0,2.0,16.0,5.0,10.0,2.0,1.0,2.0,0.0,0.0,True
2023-04-16,Werder Bremen,Freiburg,17,1,H,0.0,0.0,D,,13.0,6.0,5.0,3.0,13.0,12.0,5.0,2.0,2.0,3.0,0.0,0.0,True
2023-04-16,Union Berlin,Bochum,23,0,H,1.0,0.0,H,,10.0,14.0,2.0,8.0,10.0,7.0,5.0,7.0,2.0,1.0,1.0,0.0,True
2023-04-16,Wolfsburg,Leverkusen,22,0,H,0.0,0.0,D,,11.0,13.0,3.0,4.0,10.0,17.0,2.0,6.0,0.0,5.0,0.0,0.0,True
2023-04-21,Augsburg,Stuttgart,17,1,H,1.0,0.0,H,,4.0,6.0,1.0,3.0,17.0,12.0,1.0,3.0,5.0,3.0,0.0,0.0,True
2023-04-22,Bochum,Wolfsburg,0,22,A,0.0,3.0,A,,23.0,15.0,6.0,7.0,11.0,8.0,10.0,3.0,3.0,3.0,0.0,0.0,True
2023-04-22,Hertha,Werder Bremen,0,28,A,0.0,2.0,A,,13.0,11.0,5.0,4.0,11.0,12.0,8.0,4.0,2.0,2.0,0.0,0.0,True
2023-04-22,Hoffenheim,FC Koln,20,1,H,0.0,2.0,A,,11.0,14.0,4.0,7.0,11.0,11.0,2.0,5.0,1.0,2.0,0.0,0.0,True
2023-04-22,Mainz,Bayern Munich,25,0,H,0.0,1.0,A,,13.0,11.0,4.0,2.0,14.0,6.0,2.0,7.0,2.0,0.0,0.0,0.0,True
2023-04-22,Dortmund,Ein Frankfurt,0,26,A,3.0,0.0,H,,14.0,9.0,7.0,2.0,10.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0,True
2023-04-23,Freiburg,Schalke 04,0,30,A,2.0,0.0,H,,25.0,10.0,12.0,4.0,9.0,10.0,6.0,5.0,1.0,2.0,0.0,0.0,True
2023-04-23,Leverkusen,RB Leipzig,16,0,H,1.0,0.0,H,,8.0,26.0,6.0,8.0,10.0,9.0,0.0,9.0,3.0,5.0,0.0,1.0,True
2023-04-23,M'gladbach,Union Berlin,21,1,H,0.0,0.0,D,,8.0,14.0,4.0,4.0,10.0,12.0,2.0,2.0,3.0,2.0,0.0,0.0,True
2023-04-28,Bochum,Dortmund,19,0,H,1.0,1.0,D,,10.0,21.0,4.0,6.0,13.0,9.0,4.0,11.0,1.0,2.0,0.0,0.0,True
2023-04-29,Ein Frankfurt,Augsburg,15,0,H,1.0,0.0,H,,7.0,9.0,1.0,3.0,6.0,11.0,5.0,7.0,2.0,2.0,0.0,0.0,True
2023-04-29,FC Koln,Freiburg,17,0,H,0.0,0.0,D,,21.0,12.0,8.0,6.0,15.0,7.0,9.0,6.0,1.0,1.0,0.0,0.0,True
2023-04-29,RB Leipzig,Hoffenheim,22,0,H,1.0,0.0,H,,16.0,5.0,2.0,2.0,9.0,14.0,7.0,1.0,0.0,2.0,0.0,0.0,True
2023-04-29,Stuttgart,M'gladbach,23,1,H,1.0,0.0,H,,18.0,9.0,5.0,4.0,11.0,14.0,5.0,8.0,2.0,2.0,0.0,1.0,True
2023-04-29,Union Berlin,Leverkusen,0,23,A,0.0,0.0,D,,7.0,8.0,1.0,2.0,9.0,8.0,6.0,4.0,1.0,1.0,0.0,0.0,True
2023-04-29,Schalke 04,Werder Bremen,0,23,A,0.0,1.0,A,,21.0,11.0,10.0,1.0,9.0,17.0,11.0,3.0,4.0,3.0,0.0,0.0,True
2023-04-30,Bayern Munich,Hertha,0,26,A,0.0,0.0,D,,25.0,2.0,9.0,1.0,5.0,8.0,18.0,1.0,2.0,0.0,0.0,0.0,True
2023-04-30,Wolfsburg,Mainz,0,27,A,3.0,0.0,H,,10.0,10.0,4.0,2.0,6.0,10.0,3.0,5.0,1.0,3.0,0.0,0.0,True
2023-05-05,Leverkusen,FC Koln,0,25,A,1.0,2.0,A,,14.0,7.0,4.0,5.0,8.0,13.0,9.0,2.0,1.0,6.0,0.0,0.0,True
2023-05-05,Mainz,Schalke 04,0,22,A,0.0,1.0,A,,9.0,15.0,4.0,10.0,12.0,10.0,7.0,6.0,4.0,1.0,0.0,0.0,True
2023-05-06,Augsburg,Union Berlin,1,21,A,0.0,0.0,D,,11.0,12.0,3.0,4.0,10.0,14.0,3.0,7.0,2.0,2.0,0.0,0.0,True
2023-05-06,Freiburg,RB Leipzig,19,0,H,0.0,0.0,D,,5.0,13.0,2.0,6.0,9.0,11.0,3.0,3.0,2.0,4.0,0.0,0.0,True
2023-05-06,Hertha,Stuttgart,0,16,A,2.0,1.0,H,,7.0,16.0,3.0,4.0,9.0,19.0,3.0,5.0,4.0,1.0,0.0,0.0,True
2023-05-06,Hoffenheim,Ein Frankfurt,17,0,H,3.0,0.0,H,,8.0,19.0,5.0,6.0,17.0,14.0,1.0,11.0,2.0,4.0,1.0,0.0,True
2023-05-06,M'gladbach,Bochum,1,21,A,1.0,0.0,H,,25.0,14.0,9.0,3.0,7.0,13.0,11.0,3.0,2.0,1.0,0.0,0.0,True
2023-05-06,Werder Bremen,Bayern Munich,25,1,H,0.0,0.0,D,,12.0,12.0,2.0,4.0,14.0,11.0,1.0,11.0,2.0,1.0,0.0,0.0,True
2023-05-07,Dortmund,Wolfsburg,1,25,A,3.0,0.0,H,,20.0,10.0,10.0,3.0,11.0,14.0,10.0,6.0,0.0,1.0,0.0,0.0,True
2023-05-12,FC Koln,Hertha,21,0,H,3.0,2.0,H,,28.0,9.0,15.0,3.0,11.0,14.0,12.0,3.0,2.0,7.0,0.0,0.0,True
2023-05-13,Bayern Munich,Schalke 04,1,18,A,2.0,0.0,H,,23.0,8.0,14.0,0.0,10.0,10.0,4.0,3.0,0.0,3.0,0.0,0.0,True
2023-05-13,Bochum,Augsburg,26,1,H,1.0,1.0,D,,15.0,12.0,8.0,2.0,13.0,16.0,7.0,7.0,3.0,2.0,0.0,0.0,True
2023-05-13,Ein Frankfurt,Mainz,22,1,H,2.0,0.0,H,,17.0,10.0,7.0,4.0,4.0,10.0,5.0,1.0,1.0,3.0,0.0,0.0,True
2023-05-13,Union Berlin,Freiburg,25,1,H,3.0,0.0,H,,10.0,13.0,4.0,8.0,18.0,13.0,1.0,7.0,3.0,1.0,0.0,0.0,True
2023-05-13,Wolfsburg,Hoffenheim,1,19,A,1.0,0.0,H,,8.0,10.0,3.0,2.0,17.0,12.0,3.0,7.0,2.0,2.0,0.0,0.0,True
2023-05-13,Dortmund,M'gladbach,0,26,A,4.0,0.0,H,,33.0,13.0,13.0,8.0,10.0,12.0,10.0,4.0,0.0,2.0,0.0,0.0,True
2023-05-14,Stuttgart,Leverkusen,19,0,H,0.0,0.0,D,,9.0,12.0,1.0,3.0,7.0,14.0,7.0,3.0,3.0,4.0,0.0,0.0,True
2023-05-14,RB Leipzig,Werder Bremen,1,29,A,0.0,0.0,D,,20.0,6.0,7.0,2.0,12.0,20.0,3.0,2.0,2.0,5.0,0.0,0.0,True
2023-05-19,Freiburg,Wolfsburg,1,27,A,0.0,0.0,D,,16.0,9.0,7.0,2.0,15.0,16.0,4.0,4.0,1.0,3.0,1.0,0.0,True
2023-05-20,Hertha,Bochum,0,30,A,0.0,0.0,D,,14.0,17.0,4.0,6.0,7.0,10.0,9.0,5.0,1.0,1.0,0.0,0.0,True
2023-05-20,Hoffenheim,Union Berlin,0,21,A,2.0,1.0,H,,10.0,20.0,5.0,4.0,15.0,15.0,1.0,5.0,4.0,5.0,0.0,0.0,True
2023-05-20,Schalke 04,Ein Frankfurt,29,0,H,1.0,1.0,D,,11.0,6.0,4.0,3.0,11.0,16.0,8.0,3.0,3.0,4.0,0.0,0.0,True
2023-05-20,Werder Bremen,FC Koln,0,24,A,0.0,1.0,A,,13.0,13.0,6.0,4.0,10.0,9.0,4.0,9.0,4.0,2.0,0.0,0.0,True
2023-05-20,Bayern Munich,RB Leipzig,18,1,H,1.0,0.0,H,,17.0,16.0,4.0,8.0,8.0,11.0,7.0,2.0,1.0,1.0,0.0,0.0,True
2023-05-21,Mainz,Stuttgart,0,25,A,1.0,1.0,D,,9.0,8.0,6.0,6.0,18.0,11.0,6.0,3.0,3.0,1.0,0.0,0.0,True
2023-05-21,Augsburg,Dortmund,29,0,H,0.0,0.0,D,,4.0,28.0,1.0,10.0,12.0,9.0,3.0,8.0,3.0,3.0,1.0,0.0,True
2023-05-21,Leverkusen,M'gladbach,0,17,A,2.0,0.0,H,,13.0,9.0,6.0,5.0,12.0,15.0,2.0,3.0,3.0,3.0,1.0,0.0,True
2023-05-27,Bochum,Leverkusen,1,16,A,2.0,0.0,H,,10.0,11.0,5.0,2.0,12.0,12.0,2.0,5.0,5.0,5.0,0.0,1.0,True
2023-05-27,Dortmund,Mainz,1,24,A,0.0,2.0,A,,30.0,10.0,12.0,4.0,5.0,14.0,6.0,3.0,1.0,1.0,0.0,0.0,True
2023-05-27,Ein Frankfurt,Freiburg,23,0,H,0.0,1.0,A,,14.0,13.0,8.0,7.0,13.0,10.0,3.0,6.0,4.0,2.0,0.0,0.0,True
2023-05-27,FC Koln,Bayern Munich,24,0,H,0.0,1.0,A,,9.0,11.0,3.0,3.0,11.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,True
2023-05-27,M'gladbach,Augsburg,30,0,H,2.0,0.0,H,,17.0,9.0,7.0,3.0,5.0,19.0,4.0,4.0,0.0,1.0,0.0,1.0,True
2023-05-27,RB Leipzig,Schalke 04,28,0,H,2.0,1.0,H,,19.0,16.0,12.0,4.0,13.0,11.0,4.0,5.0,2.0,2.0,0.0,0.0,True
2023-05-27,Stuttgart,Hoffenheim,24,1,H,0.0,0.0,D,,19.0,8.0,4.0,2.0,12.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,True
2023-05-27,Union Berlin,Werder Bremen,23,0,H,0.0,0.0,D,,16.0,7.0,4.0,4.0,9.0,10.0,15.0,1.0,1.0,3.0,0.0,0.0,True
2023-05-27,Wolfsburg,Hertha,21,1,H,1.0,0.0,H,,19.0,9.0,9.0,5.0,9.0,18.0,7.0,3.0,1.0,5.0,0.0,0.0,True
2023-08-18,Werder Bremen,Bayern Munich,0,28,A,0.0,1.0,A,,6.0,25.0,1.0,10.0,16.0,11.0,0.0,6.0,2.0,1.0,0.0,0.0,True
2023-08-19,Augsburg,M'gladbach,1,28,A,3.0,3.0,D,,20.0,9.0,8.0,6.0,9.0,14.0,8.0,7.0,1.0,2.0,0.0,0.0,True
2023-08-19,Hoffenheim,Freiburg,1,16,A,0.0,2.0,A,,24.0,17.0,5.0,8.0,9.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,True
2023-08-19,Leverkusen,RB Leipzig,1,28,A,2.0,1.0,H,,11.0,13.0,7.0,6.0,13.0,10.0,4.0,5.0,1.0,2.0,0.0,0.0,True
2023-08-19,Stuttgart,Bochum,22,0,H,2.0,0.0,H,,19.0,4.0,9.0,1.0,5.0,12.0,7.0,0.0,1.0,1.0,0.0,0.0,True
2023-08-19,Wolfsburg,Heidenheim,20,1,H,2.0,0.0,H,,18.0,13.0,8.0,1.0,10.0,9.0,1.0,7.0,3.0,0.0,0.0,0.0,True
2023-08-19,Dortmund,FC Koln,25,0,H,0.0,0.0,D,,12.0,11.0,2.0,4.0,13.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,True
2023-08-20,Union Berlin,Mainz,1,29,A,2.0,0.0,H,,12.0,9.0,7.0,3.0,15.0,16.0,3.0,1.0,1.0,5.0,0.0,0.0,True
2023-08-20,Ein Frankfurt,Darmstadt,1,22,A,1.0,0.0,H,,10.0,11.0,4.0,2.0,9.0,14.0,7.0,3.0,2.0,3.0,0.0,0.0,True
2023-08-25,RB Leipzig,Stuttgart,18,0,H,0.0,1.0,A,,20.0,8.0,11.0,3.0,12.0,10.0,4.0,4.0,1.0,1.0,0.0,0.0,True
2023-08-26,Bochum,Dortmund,1,20,A,1.0,0.0,H,,17.0,13.0,6.0,3.0,21.0,7.0,5.0,4.0,2.0,1.0,0.0,0.0,True
2023-08-26,Darmstadt,Union Berlin,1,20,A,1.0,3.0,A,,18.0,12.0,6.0,6.0,15.0,12.0,3.0,5.0,2.0,2.0,0.0,1.0,True
2023-08-26,FC Koln,Wolfsburg,1,27,A,0.0,0.0,D,,14.0,9.0,2.0,6.0,6.0,10.0,6.0,1.0,1.0,5.0,0.0,0.0,True
2023-08-26,Freiburg,Werder Bremen,1,27,A,0.0,0.0,D,,23.0,16.0,6.0,2.0,9.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,True
2023-08-26,Heidenheim,Hoffenheim,26,1,H,1.0,0.0,H,,19.0,16.0,9.0,6.0,13.0,9.0,10.0,6.0,1.0,5.0,0.0,0.0,True
2023-08-26,M'gladbach,Leverkusen,0,21,A,0.0,2.0,A,,13.0,24.0,2.0,10.0,7.0,8.0,5.0,8.0,2.0,3.0,0.0,0.0,True
2023-08-27,Mainz,Ein Frankfurt,1,18,A,1.0,0.0,H,,13.0,8.0,7.0,2.0,23.0,12.0,5.0,4.0,3.0,4.0,0.0,1.0,True
2023-08-27,Bayern Munich,Augsburg,1,16,A,2.0,0.0,H,,19.0,11.0,6.0,2.0,13.0,8.0,10.0,4.0,1.0,2.0,0.0,0.0,True
2023-09-01,Dortmund,Heidenheim,28,0,H,2.0,0.0,H,,20.0,15.0,9.0,6.0,9.0,22.0,3.0,6.0,3.0,3.0,0.0,0.0,True
